id,label
11574,0.000002
11575,0.998762
11576,0.999997
11577,0.000075
11578,0.000024
11579,0.999846
1158,0.999921
11580,0.999258
11581,0.001041
11582,0.000000
11583,0.000019
11584,0.999997
11585,0.999997
11586,0.999890
11587,0.000000
11588,0.000025
11589,0.996195
1159,0.000104
11590,0.021233
11591,0.078165
11592,0.000014
11593,0.999971
11594,0.341095
11595,0.000000
11596,0.000074
11597,0.050306
11598,0.888557
11599,0.000014
116,0.000492
1160,0.000005
11600,0.991818
11601,0.996250
11602,0.995542
11603,0.999957
11604,0.999985
11605,0.027908
11606,0.017606
11607,0.202167
11608,0.000683
11609,0.000003
1161,0.981372
11610,0.109923
11611,0.000002
11612,0.000030
11613,0.875096
11614,0.000002
11615,0.000266
11616,0.000751
11617,0.999999
11618,0.001999
11619,0.003735
1162,0.000808
11620,0.000006
11621,0.008551
11622,0.000022
11623,1.000000
11624,0.000010
11625,0.999989
11626,0.999993
11627,0.999943
11628,0.999828
11629,0.999002
1163,0.010891
11630,0.999296
11631,0.000387
11632,0.000140
11633,0.000445
11634,0.000234
11635,0.999995
11636,0.002235
11637,0.250570
11638,0.000038
11639,0.025709
1164,0.005153
11640,1.000000
11641,0.000032
11642,0.999973
11643,0.999387
11644,0.028735
11645,0.999988
11646,0.998845
11647,0.999996
11648,0.999997
11649,0.999283
1165,0.976054
11650,0.999996
11651,0.999760
11652,0.000024
11653,0.003346
11654,0.999849
11655,0.999995
11656,1.000000
11657,0.033046
11658,0.122949
11659,0.019876
1166,0.999991
11660,0.997695
11661,0.000000
11662,0.000000
11663,0.999971
11664,0.002098
11665,0.999868
11666,0.003515
11667,0.000429
11668,0.000001
11669,1.000000
1167,0.976366
11670,0.999902
11671,0.996455
11672,0.002744
11673,1.000000
11674,0.840849
11675,0.078068
11676,0.001695
11677,0.999676
11678,0.850704
11679,0.000002
1168,0.075710
11680,0.183316
11681,1.000000
11682,0.000037
11683,0.999652
11684,0.788376
11685,0.027644
11686,0.993291
11687,0.000232
11688,0.999999
11689,0.000236
1169,0.999982
11690,1.000000
11691,0.051158
11692,0.000000
11693,0.000019
11694,0.999907
11695,0.000014
11696,0.999474
11697,1.000000
11698,0.000382
11699,0.999975
117,0.007547
1170,0.999854
11700,0.000005
11701,0.008218
11702,0.000002
11703,0.000001
11704,0.000043
11705,1.000000
11706,0.999971
11707,0.998276
11708,0.005558
11709,0.999994
1171,0.074179
11710,0.489468
11711,0.046248
11712,0.002132
11713,0.999998
11714,0.990052
11715,0.998183
11716,0.998425
11717,0.997628
11718,0.999997
11719,0.000001
1172,0.999998
11720,0.999681
11721,0.000016
11722,0.002302
11723,0.999989
11724,0.003152
11725,0.999980
11726,0.000000
11727,0.000065
11728,0.000209
11729,0.999985
1173,0.999997
11730,0.008285
11731,1.000000
11732,0.999993
11733,0.999969
11734,0.710583
11735,0.999681
11736,0.000788
11737,0.002576
11738,0.000075
11739,0.225236
1174,1.000000
11740,1.000000
11741,0.869727
11742,0.000002
11743,0.000024
11744,0.000396
11745,0.000864
11746,0.194329
11747,0.000000
11748,0.000030
11749,1.000000
1175,0.999970
11750,0.004583
11751,0.000000
11752,1.000000
11753,0.999999
11754,0.002057
11755,0.000426
11756,0.918040
11757,0.990214
11758,1.000000
11759,0.999760
1176,0.000479
11760,1.000000
11761,0.999986
11762,0.999993
11763,0.999992
11764,0.999911
11765,0.999976
11766,0.999955
11767,0.999831
11768,0.001245
11769,0.000014
1177,0.008823
11770,0.999959
11771,0.000061
11772,0.002497
11773,0.997569
11774,0.832339
11775,0.999919
11776,0.999646
11777,0.018286
11778,0.993728
11779,0.000002
1178,0.075967
11780,0.999990
11781,1.000000
11782,0.999956
11783,0.000756
11784,0.918653
11785,0.999978
11786,0.000000
11787,0.708694
11788,0.000034
11789,0.999950
1179,0.999974
11790,0.999723
11791,0.999983
11792,0.999488
11793,0.003278
11794,0.067401
11795,0.999997
11796,0.000006
11797,0.062186
11798,0.000022
11799,0.998761
118,0.999960
1180,1.000000
11800,0.002981
11801,0.999992
11802,0.997630
11803,0.991814
11804,0.999992
11805,0.997153
11806,0.999999
11807,0.000000
11808,0.980525
11809,1.000000
1181,0.964908
11810,0.996810
11811,0.000035
11812,0.993230
11813,0.000820
11814,0.999967
11815,0.999726
11816,0.999869
11817,0.000490
11818,0.263375
11819,0.000004
1182,0.999995
11820,0.152725
11821,0.999997
11822,0.999981
11823,0.997964
11824,0.997654
11825,0.999994
11826,0.987782
11827,0.999995
11828,0.999959
11829,0.999977
1183,0.996320
11830,0.000000
11831,0.999986
11832,0.990579
11833,0.999988
11834,0.005109
11835,0.983126
11836,0.999700
11837,0.346985
11838,0.999996
11839,0.999999
1184,0.999994
11840,0.999998
11841,1.000000
11842,0.000880
11843,0.999899
11844,0.999501
11845,0.002288
11846,0.979819
11847,0.243956
11848,0.000615
11849,0.999966
1185,0.000051
11850,0.999982
11851,0.996449
11852,0.999999
11853,0.000002
11854,0.000161
11855,0.999965
11856,0.000025
11857,0.000270
11858,0.000006
11859,0.000036
1186,0.999935
11860,0.157030
11861,0.995947
11862,0.999988
11863,0.999991
11864,0.003278
11865,0.000766
11866,0.996486
11867,0.999714
11868,0.000288
11869,0.999964
1187,0.030975
11870,0.999540
11871,0.998747
11872,0.000136
11873,0.024348
11874,0.999999
11875,0.002929
11876,0.038928
11877,0.998805
11878,0.999997
11879,0.999999
1188,0.999754
11880,0.006691
11881,0.999975
11882,0.999995
11883,0.997976
11884,0.000695
11885,0.000002
11886,0.526806
11887,0.000148
11888,0.000046
11889,0.000819
1189,0.971053
11890,0.000005
11891,0.000000
11892,0.997908
11893,0.349158
11894,0.991405
11895,0.977554
11896,0.065989
11897,1.000000
11898,0.816686
11899,0.000123
119,0.999939
1190,0.002863
11900,0.000117
11901,0.994385
11902,0.999378
11903,0.040500
11904,0.998615
11905,0.000000
11906,0.999989
11907,0.999998
11908,0.919311
11909,0.000070
1191,0.999990
11910,0.999956
11911,0.000232
11912,0.999968
11913,0.228329
11914,0.054735
11915,1.000000
11916,0.000072
11917,0.987940
11918,0.999998
11919,0.000163
1192,0.168443
11920,0.999985
11921,0.999994
11922,1.000000
11923,0.999980
11924,0.000178
11925,0.021531
11926,0.999543
11927,0.999999
11928,1.000000
11929,0.999984
1193,0.001492
11930,0.150520
11931,0.005250
11932,0.999749
11933,0.000158
11934,0.999922
11935,0.999894
11936,0.000217
11937,0.000001
11938,1.000000
11939,0.120606
1194,0.003071
11940,0.999982
11941,1.000000
11942,0.000000
11943,0.000000
11944,0.999980
11945,0.003765
11946,0.999797
11947,0.000011
11948,0.000047
11949,0.101516
1195,0.999961
11950,0.000019
11951,0.999809
11952,0.999988
11953,0.999994
11954,1.000000
11955,0.999999
11956,0.998964
11957,0.999691
11958,0.994956
11959,0.001660
1196,0.001685
11960,0.982826
11961,0.967950
11962,0.014116
11963,0.999953
11964,0.999900
11965,0.000490
11966,0.000189
11967,0.999545
11968,0.000516
11969,0.999997
1197,0.999998
11970,0.999998
11971,0.010485
11972,0.998756
11973,0.966477
11974,0.000001
11975,0.999475
11976,0.000000
11977,0.947561
11978,0.999966
11979,0.999998
1198,0.004150
11980,0.999145
11981,0.002368
11982,0.999941
11983,0.896462
11984,0.999993
11985,0.999985
11986,0.999983
11987,0.998219
11988,0.015355
11989,0.035774
1199,0.005420
11990,0.999999
11991,0.116645
11992,0.552117
11993,0.000000
11994,0.660331
11995,0.003182
11996,0.130002
11997,0.999558
11998,0.999999
11999,1.000000
12,0.999993
120,0.101593
1200,0.999959
12000,0.004246
12001,0.999991
12002,0.062829
12003,0.017960
12004,0.047419
12005,0.999998
12006,0.999889
12007,0.566439
12008,0.036644
12009,0.999949
1201,0.999992
12010,0.999891
12011,0.995863
12012,0.999667
12013,0.997303
12014,0.999584
12015,0.999787
12016,0.012711
12017,0.999994
12018,0.001370
12019,0.000000
1202,0.000841
12020,0.631907
12021,0.999482
12022,0.999991
12023,0.999979
12024,0.999999
12025,0.000000
12026,0.951496
12027,0.000010
12028,0.999855
12029,0.000001
1203,0.993783
12030,0.993375
12031,0.018496
12032,0.002131
12033,0.999967
12034,0.003890
12035,0.998911
12036,0.018885
12037,0.999012
12038,0.999967
12039,0.999927
1204,0.007113
12040,0.999989
12041,0.765351
12042,0.999211
12043,0.454251
12044,0.001682
12045,0.004203
12046,0.995936
12047,0.000006
12048,1.000000
12049,0.304204
1205,0.999927
12050,0.002586
12051,0.872040
12052,0.999997
12053,0.784579
12054,0.999986
12055,0.998030
12056,0.876330
12057,0.999986
12058,0.250549
12059,0.000140
1206,0.000883
12060,0.998655
12061,0.999992
12062,1.000000
12063,0.002749
12064,0.999967
12065,0.000215
12066,0.000014
12067,0.000011
12068,0.432474
12069,0.000020
1207,0.997840
12070,0.000002
12071,0.643344
12072,0.323540
12073,0.976833
12074,0.999466
12075,0.999992
12076,0.999919
12077,0.000012
12078,0.000283
12079,0.999994
1208,0.000024
12080,0.999987
12081,0.000247
12082,0.981309
12083,0.000013
12084,0.003287
12085,0.016707
12086,0.999906
12087,0.999994
12088,0.950676
12089,0.069636
1209,0.000654
12090,0.999999
12091,0.000220
12092,0.999998
12093,0.000374
12094,0.999322
12095,0.179673
12096,1.000000
12097,0.007075
12098,0.999999
12099,0.999243
121,0.015476
1210,0.999985
12100,0.249902
12101,0.009603
12102,0.001536
12103,0.000006
12104,0.006112
12105,0.000001
12106,0.000517
12107,0.999991
12108,0.999993
12109,0.998825
1211,0.999982
12110,0.002328
12111,0.999996
12112,1.000000
12113,1.000000
12114,1.000000
12115,0.000330
12116,0.069670
12117,0.999992
12118,0.000076
12119,0.025556
1212,0.000050
12120,0.999980
12121,0.000000
12122,0.999999
12123,0.001040
12124,0.000000
12125,0.647057
12126,0.999920
12127,0.062012
12128,0.000004
12129,0.002112
1213,0.000008
12130,0.044290
12131,0.999999
12132,0.377553
12133,0.899334
12134,0.194257
12135,0.003545
12136,0.000003
12137,0.000037
12138,0.000728
12139,0.999990
1214,0.999846
12140,0.107662
12141,0.999597
12142,0.001266
12143,0.963601
12144,0.000017
12145,0.999981
12146,0.999979
12147,0.998208
12148,0.014286
12149,0.999999
1215,0.999996
12150,0.305083
12151,0.003117
12152,0.000077
12153,0.999958
12154,0.000000
12155,0.984470
12156,0.999142
12157,0.999302
12158,0.999499
12159,0.000029
1216,0.999798
12160,0.999881
12161,0.000000
12162,0.001482
12163,0.999890
12164,0.000000
12165,0.999997
12166,0.000246
12167,1.000000
12168,0.900816
12169,0.000010
1217,0.999998
12170,0.999927
12171,0.001451
12172,0.999996
12173,0.025604
12174,0.995760
12175,0.999999
12176,0.000667
12177,0.999997
12178,0.999979
12179,0.999988
1218,0.035471
12180,0.999921
12181,0.111051
12182,0.999523
12183,0.990447
12184,0.999999
12185,0.999681
12186,0.997218
12187,0.103994
12188,1.000000
12189,0.481018
1219,0.999981
12190,0.449249
12191,0.999999
12192,0.999933
12193,0.000141
12194,0.000077
12195,0.838405
12196,0.999736
12197,0.000589
12198,0.001121
12199,0.999904
122,0.000009
1220,0.000256
12200,0.999998
12201,0.998923
12202,0.000042
12203,0.282790
12204,0.011026
12205,0.205916
12206,0.994082
12207,0.996069
12208,1.000000
12209,0.000002
1221,0.015244
12210,0.038118
12211,0.016271
12212,0.000002
12213,0.999721
12214,0.000003
12215,0.000000
12216,0.000878
12217,0.000053
12218,0.000227
12219,0.998324
1222,0.756158
12220,0.000078
12221,0.000056
12222,0.997990
12223,0.000531
12224,0.000296
12225,0.881944
12226,0.999998
12227,0.000000
12228,0.999982
12229,0.999918
1223,0.997608
12230,0.999459
12231,0.596360
12232,0.995271
12233,0.999998
12234,0.984137
12235,0.998279
12236,0.000049
12237,0.999733
12238,0.999957
12239,0.018411
1224,0.999972
12240,0.034146
12241,0.272660
12242,0.000011
12243,0.000865
12244,0.935139
12245,0.001376
12246,1.000000
12247,0.414853
12248,0.999945
12249,1.000000
1225,0.000003
12250,0.107075
12251,0.149295
12252,0.000293
12253,0.999879
12254,0.999999
12255,0.000035
12256,1.000000
12257,0.000163
12258,0.360948
12259,0.999739
1226,0.000128
12260,0.997872
12261,0.004546
12262,0.999616
12263,0.999999
12264,0.999991
12265,0.596913
12266,0.998866
12267,0.892486
12268,1.000000
12269,0.998852
1227,0.999999
12270,0.989831
12271,0.992914
12272,0.000000
12273,0.858192
12274,0.989803
12275,0.999994
12276,0.000017
12277,0.999974
12278,1.000000
12279,0.999998
1228,0.014265
12280,0.018142
12281,0.999987
12282,0.999581
12283,0.838274
12284,0.999990
12285,0.000000
12286,0.000717
12287,0.999989
12288,0.001494
12289,0.991236
1229,0.000608
12290,0.999644
12291,0.999918
12292,0.999996
12293,0.999846
12294,0.999997
12295,0.000025
12296,0.000000
12297,0.008029
12298,0.997644
12299,0.000045
123,0.002236
1230,0.000032
12300,0.999987
12301,0.000049
12302,0.000287
12303,1.000000
12304,0.999999
12305,0.999046
12306,0.000289
12307,0.999142
12308,0.000053
12309,0.002375
1231,0.992543
12310,0.021664
12311,0.999999
12312,0.003858
12313,0.999999
12314,0.999990
12315,1.000000
12316,0.999972
12317,0.781852
12318,1.000000
12319,0.001351
1232,0.999999
12320,1.000000
12321,0.999976
12322,0.998924
12323,0.999686
12324,0.993135
12325,0.000053
12326,0.003127
12327,0.005122
12328,0.999999
12329,0.967103
1233,0.000231
12330,0.439422
12331,0.000172
12332,0.999990
12333,0.999995
12334,0.000005
12335,0.978311
12336,0.000478
12337,0.998325
12338,0.013054
12339,0.000120
1234,0.001456
12340,0.000048
12341,0.999997
12342,0.999894
12343,0.006670
12344,0.004514
12345,0.000002
12346,0.000231
12347,0.000275
12348,0.999999
12349,0.051723
1235,0.999997
12350,0.999229
12351,0.003837
12352,0.999980
12353,0.222420
12354,0.999827
12355,0.000806
12356,0.000027
12357,0.999789
12358,0.150950
12359,0.999981
1236,0.999653
12360,0.999921
12361,0.999997
12362,0.996210
12363,0.026723
12364,0.999974
12365,0.999973
12366,1.000000
12367,0.999491
12368,0.000015
12369,0.999993
1237,0.999998
12370,0.003787
12371,0.999970
12372,0.973570
12373,0.000000
12374,0.001971
12375,0.999940
12376,0.999995
12377,0.999987
12378,0.999997
12379,0.999730
1238,0.999869
12380,0.999486
12381,0.999966
12382,0.999997
12383,0.999980
12384,0.001125
12385,0.999935
12386,0.999994
12387,0.002843
12388,0.000234
12389,0.000003
1239,0.060101
12390,0.093201
12391,0.986956
12392,0.999879
12393,0.999993
12394,0.000000
12395,0.423598
12396,0.073547
12397,0.000159
12398,0.001746
12399,0.000149
124,0.000012
1240,0.000000
12400,0.999919
12401,0.983914
12402,0.000056
12403,0.999998
12404,0.136621
12405,0.000296
12406,0.044226
12407,0.999997
12408,0.000091
12409,0.999786
1241,0.999991
12410,0.000002
12411,0.925675
12412,0.999927
12413,0.804780
12414,0.954305
12415,0.006591
12416,0.989326
12417,0.000635
12418,0.000000
12419,0.005812
1242,0.999999
12420,0.000058
12421,0.999086
12422,0.999983
12423,0.130638
12424,0.000165
12425,1.000000
12426,0.578484
12427,0.999935
12428,0.061708
12429,0.998280
1243,0.330671
12430,1.000000
12431,0.898935
12432,1.000000
12433,0.999672
12434,0.995932
12435,0.999996
12436,0.959500
12437,0.999395
12438,0.999999
12439,0.996183
1244,0.000030
12440,0.999993
12441,0.000013
12442,0.004492
12443,1.000000
12444,0.999972
12445,0.014988
12446,0.000097
12447,0.999952
12448,1.000000
12449,0.002070
1245,0.062173
12450,0.022016
12451,0.000432
12452,0.999345
12453,0.955379
12454,0.870237
12455,0.000012
12456,0.997768
12457,0.865377
12458,0.996006
12459,0.999891
1246,0.006955
12460,0.999977
12461,1.000000
12462,0.000001
12463,0.999998
12464,0.999997
12465,0.001516
12466,0.000723
12467,0.612535
12468,0.079545
12469,0.000004
1247,0.008621
12470,1.000000
12471,0.999999
12472,0.999861
12473,0.003403
12474,0.000095
12475,0.000065
12476,0.999553
12477,0.999976
12478,0.998752
12479,0.000001
1248,0.997130
12480,0.008990
12481,0.142119
12482,0.001271
12483,0.000005
12484,0.990231
12485,0.000001
12486,0.999995
12487,1.000000
12488,0.995928
12489,0.998765
1249,0.069225
12490,0.999999
12491,0.280785
12492,0.999965
12493,1.000000
12494,1.000000
12495,0.000002
12496,0.000000
12497,0.031635
12498,0.999997
12499,1.000000
125,0.007852
1250,0.999987
12500,0.053106
1251,0.144304
1252,0.000001
1253,0.997688
1254,0.000116
1255,0.001378
1256,0.000020
1257,0.999940
1258,0.002277
1259,0.000010
126,0.005467
1260,0.001039
1261,0.999999
1262,0.000397
1263,0.730951
1264,0.000008
1265,0.000002
1266,0.000151
1267,0.999996
1268,0.030190
1269,0.999505
127,0.999998
1270,0.000000
1271,0.999993
1272,1.000000
1273,0.999797
1274,0.941101
1275,0.999555
1276,0.999633
1277,0.005629
1278,0.002577
1279,0.999923
128,0.000077
1280,0.999994
1281,0.000043
1282,0.001546
1283,0.999994
1284,1.000000
1285,0.000028
1286,0.999998
1287,0.024666
1288,0.000059
1289,0.999997
129,0.001879
1290,0.999999
1291,0.965998
1292,0.390231
1293,0.000012
1294,0.999999
1295,0.008134
1296,0.061312
1297,0.001881
1298,0.000027
1299,0.000008
13,0.001269
130,0.664115
1300,0.000001
1301,1.000000
1302,0.076100
1303,0.000003
1304,0.953650
1305,0.980996
1306,1.000000
1307,0.000005
1308,0.999894
1309,0.009414
131,0.997451
1310,0.000015
1311,0.270000
1312,0.999728
1313,0.000647
1314,0.997281
1315,0.999782
1316,0.230303
1317,0.998952
1318,0.999977
1319,0.995460
132,0.990993
1320,0.534130
1321,0.000004
1322,0.000598
1323,0.125075
1324,0.000000
1325,0.004748
1326,0.119675
1327,0.999854
1328,0.986909
1329,0.999982
133,0.005588
1330,0.000090
1331,0.006972
1332,0.999874
1333,0.999999
1334,0.999934
1335,0.988221
1336,0.001846
1337,0.000342
1338,0.001913
1339,0.003878
134,0.000018
1340,0.999993
1341,0.000283
1342,1.000000
1343,0.999696
1344,0.118830
1345,0.000001
1346,0.000539
1347,0.000001
1348,0.000308
1349,0.000142
135,0.000001
1350,1.000000
1351,0.999997
1352,0.000208
1353,0.999994
1354,0.000833
1355,0.004183
1356,0.999965
1357,0.188753
1358,0.986896
1359,0.732610
136,0.000000
1360,0.999915
1361,0.000567
1362,0.111783
1363,0.035759
1364,0.000170
1365,0.006944
1366,0.999561
1367,0.011245
1368,0.018637
1369,0.912387
137,0.999993
1370,0.000001
1371,0.512110
1372,0.999997
1373,1.000000
1374,0.417155
1375,0.000013
1376,1.000000
1377,0.999741
1378,0.991399
1379,0.000035
138,0.887079
1380,0.036158
1381,0.999708
1382,0.999994
1383,0.000124
1384,0.999424
1385,0.999997
1386,0.930241
1387,0.999988
1388,0.000585
1389,0.999999
139,0.997808
1390,0.073981
1391,0.015939
1392,0.000021
1393,0.844303
1394,0.000000
1395,0.999782
1396,0.000813
1397,0.019506
1398,0.013124
1399,0.999989
14,0.146068
140,0.000003
1400,0.999274
1401,1.000000
1402,0.999952
1403,0.017198
1404,0.000843
1405,0.999673
1406,0.000002
1407,0.006341
1408,0.007827
1409,0.999991
141,0.000001
1410,0.000324
1411,0.999892
1412,0.000095
1413,0.998988
1414,0.999998
1415,0.000077
1416,0.000000
1417,0.000025
1418,0.000119
1419,0.104785
142,0.757732
1420,1.000000
1421,0.999441
1422,0.089795
1423,0.950854
1424,0.999992
1425,0.042256
1426,0.000001
1427,0.999894
1428,0.999823
1429,0.999999
143,0.999965
1430,0.999992
1431,1.000000
1432,1.000000
1433,0.997362
1434,1.000000
1435,0.999494
1436,1.000000
1437,0.999973
1438,0.000060
1439,0.008352
144,0.964817
1440,0.041703
1441,0.000000
1442,0.975197
1443,0.999538
1444,0.998064
1445,0.999964
1446,0.008142
1447,0.001317
1448,0.909123
1449,0.999774
145,0.012884
1450,0.679107
1451,0.226828
1452,0.968457
1453,0.000422
1454,0.002283
1455,0.000002
1456,0.000080
1457,0.999946
1458,0.988703
1459,0.000229
146,1.000000
1460,0.667113
1461,0.000000
1462,0.970070
1463,0.000224
1464,0.010466
1465,0.006304
1466,0.038817
1467,0.085173
1468,0.999999
1469,0.999953
147,0.999547
1470,0.999999
1471,1.000000
1472,0.000050
1473,0.000003
1474,0.000844
1475,0.000041
1476,0.999758
1477,0.999817
1478,0.000020
1479,0.998946
148,0.001778
1480,0.001572
1481,0.999881
1482,0.999165
1483,0.999976
1484,0.000013
1485,0.000135
1486,0.999999
1487,0.002331
1488,0.000040
1489,0.333994
149,0.000000
1490,0.999995
1491,0.000002
1492,0.000203
1493,0.998560
1494,0.000001
1495,0.991327
1496,0.972718
1497,0.999989
1498,0.999837
1499,0.000547
15,0.000001
150,0.195891
1500,0.000001
1501,0.999998
1502,0.000142
1503,0.008517
1504,0.020163
1505,0.006556
1506,0.999531
1507,0.000320
1508,0.999837
1509,0.999994
151,0.770515
1510,0.306640
1511,0.000335
1512,0.999989
1513,0.003457
1514,0.000480
1515,0.591022
1516,0.999978
1517,0.845826
1518,0.000004
1519,0.999806
152,0.206072
1520,0.000555
1521,0.999802
1522,0.000000
1523,0.070133
1524,0.004305
1525,0.999964
1526,0.999949
1527,0.005685
1528,0.000031
1529,0.994251
153,0.000001
1530,0.999999
1531,1.000000
1532,0.001548
1533,0.000022
1534,0.001166
1535,0.000000
1536,1.000000
1537,1.000000
1538,0.999993
1539,0.000403
154,0.016193
1540,0.000030
1541,0.999945
1542,0.999995
1543,0.827274
1544,0.999979
1545,0.057697
1546,0.999793
1547,0.950936
1548,0.000037
1549,0.999992
155,0.999996
1550,0.942080
1551,0.000002
1552,0.011438
1553,1.000000
1554,0.996659
1555,0.000083
1556,0.000453
1557,0.999722
1558,0.000006
1559,0.000854
156,0.006046
1560,0.002125
1561,0.007011
1562,0.999421
1563,0.999998
1564,1.000000
1565,0.000406
1566,0.003483
1567,0.000132
1568,0.934807
1569,0.999217
157,0.000012
1570,0.000110
1571,0.996617
1572,0.999999
1573,0.999981
1574,0.999999
1575,0.999999
1576,0.999999
1577,0.999927
1578,0.012476
1579,0.000012
158,0.999550
1580,0.998071
1581,0.999996
1582,0.194589
1583,0.897300
1584,0.047243
1585,0.000007
1586,0.000011
1587,0.207212
1588,0.000064
1589,0.000067
159,0.999992
1590,0.999997
1591,0.999478
1592,0.695807
1593,0.988704
1594,0.854786
1595,0.013719
1596,0.997786
1597,0.000304
1598,0.589445
1599,0.996025
16,0.006312
160,0.999646
1600,0.999817
1601,0.000042
1602,0.999987
1603,0.009359
1604,0.000001
1605,0.806881
1606,0.000000
1607,0.000008
1608,0.000000
1609,0.999996
161,0.000192
1610,0.999998
1611,0.055942
1612,1.000000
1613,0.000003
1614,0.238865
1615,0.000037
1616,0.106907
1617,0.999933
1618,0.000019
1619,0.999990
162,0.001823
1620,0.999997
1621,0.997462
1622,0.000002
1623,0.000001
1624,0.001470
1625,0.999807
1626,0.000030
1627,0.274080
1628,0.996621
1629,0.999926
163,0.000764
1630,0.999994
1631,0.001837
1632,0.999959
1633,1.000000
1634,0.999982
1635,0.999967
1636,0.001557
1637,0.996101
1638,0.999995
1639,0.982487
164,0.999978
1640,1.000000
1641,0.000970
1642,0.997782
1643,0.999989
1644,1.000000
1645,1.000000
1646,0.014714
1647,0.999992
1648,0.000039
1649,0.445281
165,0.006789
1650,0.008109
1651,0.000089
1652,0.997240
1653,0.999996
1654,1.000000
1655,0.928307
1656,0.000380
1657,0.000000
1658,0.999970
1659,0.999999
166,0.002018
1660,0.008473
1661,0.000053
1662,0.998297
1663,0.000555
1664,0.014280
1665,0.852451
1666,0.000003
1667,0.999968
1668,0.000403
1669,0.999955
167,0.999990
1670,0.000017
1671,0.349807
1672,0.999996
1673,0.030219
1674,0.725348
1675,0.000003
1676,0.999671
1677,1.000000
1678,0.999995
1679,0.001116
168,0.000002
1680,0.000544
1681,0.000008
1682,0.999999
1683,0.000722
1684,0.999987
1685,0.999419
1686,0.998223
1687,0.999999
1688,0.193796
1689,0.000831
169,0.000387
1690,0.999991
1691,0.999949
1692,0.999995
1693,0.999736
1694,0.000301
1695,0.993548
1696,1.000000
1697,0.000023
1698,0.000391
1699,0.175845
17,0.985251
170,0.000105
1700,0.000089
1701,1.000000
1702,0.999862
1703,0.999978
1704,0.999999
1705,1.000000
1706,0.999997
1707,0.000019
1708,0.026549
1709,0.002131
171,0.004125
1710,0.000000
1711,0.999941
1712,0.001638
1713,0.000050
1714,0.978905
1715,0.954639
1716,0.958468
1717,0.996477
1718,0.000034
1719,0.999735
172,0.984546
1720,0.904428
1721,0.000052
1722,0.999999
1723,0.020817
1724,0.118581
1725,0.995489
1726,0.999984
1727,0.999931
1728,0.999978
1729,0.059311
173,0.994528
1730,0.999999
1731,0.000254
1732,0.999996
1733,1.000000
1734,0.053764
1735,0.006288
1736,0.000005
1737,0.999900
1738,0.000027
1739,0.999508
174,0.006473
1740,0.000743
1741,0.000218
1742,0.999960
1743,0.999987
1744,1.000000
1745,0.073289
1746,0.999993
1747,0.103416
1748,0.337565
1749,0.863229
175,0.999997
1750,0.006770
1751,0.999866
1752,0.000239
1753,0.990272
1754,0.314149
1755,1.000000
1756,0.000003
1757,0.593118
1758,0.999812
1759,1.000000
176,0.999533
1760,0.000000
1761,1.000000
1762,0.999129
1763,0.001500
1764,0.999849
1765,0.000000
1766,0.999459
1767,0.999983
1768,0.992136
1769,1.000000
177,0.994204
1770,0.000746
1771,0.462518
1772,0.244652
1773,0.998870
1774,0.047751
1775,0.003784
1776,0.998772
1777,0.000010
1778,0.139162
1779,0.000439
178,0.999999
1780,0.000029
1781,0.999853
1782,0.999839
1783,0.000012
1784,0.118402
1785,0.000060
1786,0.963205
1787,1.000000
1788,0.998621
1789,0.999996
179,0.988694
1790,0.106220
1791,0.999999
1792,0.099094
1793,0.906211
1794,0.999996
1795,0.001653
1796,0.000663
1797,0.999805
1798,0.064470
1799,0.000046
18,0.999987
180,0.000094
1800,1.000000
1801,1.000000
1802,0.000035
1803,1.000000
1804,0.000480
1805,0.079753
1806,0.056851
1807,0.999960
1808,0.058185
1809,0.999997
181,1.000000
1810,0.995843
1811,0.999999
1812,0.032094
1813,1.000000
1814,0.999979
1815,0.000036
1816,0.999976
1817,0.999998
1818,0.001050
1819,0.914097
182,0.999946
1820,0.000283
1821,0.999965
1822,0.000001
1823,0.003350
1824,0.000468
1825,0.999993
1826,0.887743
1827,0.000030
1828,0.991873
1829,0.999941
183,0.796299
1830,0.000009
1831,0.999978
1832,0.999999
1833,0.003355
1834,0.000010
1835,0.000238
1836,0.592221
1837,0.998559
1838,1.000000
1839,0.003592
184,0.054221
1840,0.999983
1841,0.999999
1842,0.998576
1843,0.219898
1844,0.001772
1845,0.999997
1846,0.950340
1847,0.000485
1848,0.999667
1849,0.999999
185,0.000008
1850,0.826483
1851,0.999999
1852,0.324255
1853,0.999991
1854,0.000105
1855,0.993816
1856,0.998372
1857,0.075802
1858,0.000734
1859,0.999981
186,0.000031
1860,0.737811
1861,0.000000
1862,0.000001
1863,1.000000
1864,0.000040
1865,0.999603
1866,1.000000
1867,0.139736
1868,0.000421
1869,0.953832
187,0.002540
1870,0.052733
1871,1.000000
1872,0.999978
1873,0.986956
1874,0.999775
1875,0.000131
1876,0.995833
1877,0.999989
1878,1.000000
1879,0.004636
188,0.000101
1880,0.000352
1881,0.990335
1882,0.930550
1883,0.000025
1884,0.999801
1885,0.760347
1886,0.687188
1887,0.001717
1888,0.999932
1889,0.002842
189,0.122410
1890,0.016765
1891,1.000000
1892,0.999999
1893,0.075945
1894,0.000038
1895,0.999216
1896,0.627341
1897,0.000220
1898,0.000625
1899,0.805452
19,0.000006
190,1.000000
1900,0.117181
1901,0.011407
1902,0.650497
1903,0.999998
1904,0.999938
1905,0.998392
1906,0.999997
